Rural-UrbanContinuumCode2013,PopulationEstimate2018,PopTotalMale2017,PopTotalFemale2017,FracMale2017,PopulationEstimate65+2017,PopulationDensityperSqMile2010,CensusPopulation2010,MedianAge2010,#EligibleforMedicare2018,"MedicareEnrollment,AgedTot2017",DiabetesPercentage,HeartDiseaseMortality,StrokeMortality,Smokers_Percentage,RespMortalityRate2014,#FTEHospitalTotal2017,"TotalM.D.'s,TotNon-FedandFed2017",#HospParticipatinginNetwork2017,#Hospitals,#ICU_beds,dem_to_rep_ratio,PopMale<52010,PopFmle<52010,PopMale5-92010,PopFmle5-92010,PopMale10-142010,PopFmle10-142010,PopMale15-192010,PopFmle15-192010,PopMale20-242010,PopFmle20-242010,PopMale25-292010,PopFmle25-292010,PopMale30-342010,PopFmle30-342010,PopMale35-442010,PopFmle35-442010,PopMale45-542010,PopFmle45-542010,PopMale55-592010,PopFmle55-592010,PopMale60-642010,PopFmle60-642010,PopMale65-742010,PopFmle65-742010,PopMale75-842010,PopFmle75-842010,PopMale>842010,PopFmle>842010,stay at home,>50 gatherings,>500 gatherings,public schools,restaurant dine-in,entertainment/gym,SVIPercentile,Spread Factor
1.0,534216.0,266012.0,268655.0,0.4975283681244588,70160.0,990.8,515269.0,34.5,81892.0,64878.0,8.8,132.0,36.2,13.14262051,43.66,6883.0,833.0,4.0,5.0,103.0,1.2529915149757054,20265.0,19605.0,22052.0,20852.0,21355.0,20346.0,19862.0,18410.0,15353.0,14284.0,16991.0,16368.0,17752.0,17793.0,38120.0,37996.0,37209.0,37037.0,14605.0,15197.0,11765.0,12362.0,13147.0,14961.0,6296.0,8770.0,2043.0,4473.0,20,17,17,16,17,17,0.4169,1.6044874304454699e-06
3.0,110024.0,54026.0,55579.0,0.4929154691848,18005.0,167.7,113449.0,36.7,22654.0,17432.0,9.4,202.4,40.5,16.023435143,59.09,2529.0,168.0,2.0,2.0,56.0,0.7549444864499184,3922.0,3738.0,4135.0,3862.0,4139.0,3917.0,4461.0,4358.0,3877.0,3928.0,3538.0,3592.0,3474.0,3529.0,7045.0,7158.0,7980.0,8202.0,3637.0,3640.0,2900.0,3180.0,3744.0,4208.0,2090.0,2939.0,789.0,1467.0,20,17,17,16,17,17,0.6656,3.895254022498987e-06
1.0,127915.0,62621.0,63597.0,0.4961336734855568,12455.0,358.2,114736.0,32.9,16990.0,13013.0,7.9,138.8,37.1,13.875341355,48.91,0.0,92.0,0.0,0.0,0.0,0.9969151876928009,5196.0,4896.0,5565.0,5188.0,5047.0,4852.0,4095.0,3805.0,2736.0,2582.0,3684.0,4083.0,4664.0,5080.0,9949.0,10105.0,7428.0,7522.0,2641.0,2775.0,2075.0,2386.0,2445.0,2670.0,969.0,1355.0,327.0,616.0,20,17,17,16,17,17,0.1398,1.116813062245576e-06
1.0,700832.0,351780.0,351740.0,0.5000284284739596,96469.0,1585.6,703462.0,36.7,115256.0,93737.0,7.8,133.1,31.5,13.759033259,43.74,9797.0,3148.0,4.0,6.0,108.0,1.5587107236236757,24011.0,23104.0,27402.0,26213.0,29162.0,27557.0,30215.0,25928.0,23536.0,18699.0,20513.0,19311.0,20264.0,20972.0,48708.0,51039.0,55971.0,58012.0,22211.0,22830.0,17121.0,17590.0,19129.0,21307.0,9588.0,13174.0,3288.0,6607.0,20,17,17,16,17,17,0.3513,6.726698715648992e-06
1.0,308570.0,153822.0,155300.0,0.497609358117507,43235.0,511.9,308760.0,38.0,54987.0,43462.0,9.0,153.9,37.0,13.611800059,57.84,1984.0,444.0,2.0,2.0,33.0,0.8490616097860694,10152.0,9744.0,11970.0,11438.0,12924.0,12329.0,12220.0,11385.0,8202.0,7266.0,8456.0,8107.0,9070.0,9128.0,23297.0,24039.0,26306.0,26313.0,9815.0,9759.0,7622.0,7898.0,8823.0,9737.0,3963.0,5217.0,1116.0,2464.0,20,17,17,16,17,17,0.0701,5.092616169519303e-06
3.0,172828.0,83656.0,88634.0,0.4855534273608451,21980.0,143.3,169572.0,32.1,27079.0,21784.0,11.0,160.3,33.9,14.973773714000002,58.63,1763.0,408.0,1.0,2.0,30.0,0.9720439347960362,5374.0,5276.0,5559.0,5355.0,5377.0,5044.0,7001.0,7902.0,10014.0,10888.0,6126.0,6075.0,5575.0,5695.0,10495.0,10450.0,11018.0,11590.0,4673.0,5108.0,3761.0,3876.0,4222.0,4793.0,2291.0,3375.0,843.0,1816.0,20,17,17,16,17,17,0.1904,8.265856392317382e-07
3.0,104712.0,50705.0,55096.0,0.4792487783669341,20614.0,190.8,110768.0,40.3,25050.0,19893.0,12.6,175.8,41.0,16.439218044,58.29,2633.0,301.0,0.0,2.0,65.0,0.6827588773914985,3470.0,3466.0,3504.0,3372.0,3439.0,3531.0,3883.0,3891.0,3401.0,3679.0,3069.0,3370.0,3155.0,3394.0,6233.0,6562.0,7892.0,8405.0,3959.0,4117.0,3320.0,3514.0,4209.0,4870.0,2574.0,3648.0,842.0,1999.0,20,17,17,16,17,17,0.5971,8.18571756000131e-06
1.0,264461.0,129316.0,136112.0,0.4871980348719803,44448.0,376.3,269282.0,38.6,55875.0,43773.0,9.4,198.7,44.5,16.476964233,68.88,3519.0,377.0,3.0,5.0,58.0,0.7176478933182011,8346.0,7961.0,8853.0,8212.0,8896.0,8271.0,9344.0,9016.0,9888.0,10051.0,8971.0,8866.0,7975.0,8315.0,16806.0,17247.0,20524.0,20744.0,8657.0,9163.0,7061.0,7687.0,9219.0,10540.0,5365.0,7863.0,1673.0,3768.0,20,17,17,16,17,17,0.2965,1.6205468049029102e-06
1.0,34335.0,16923.0,17174.0,0.4963193242807285,5824.0,85.6,32957.0,41.0,7056.0,5854.0,7.4,161.3,39.1,12.96732071,52.27,0.0,28.0,0.0,0.0,0.0,0.4382769815503999,986.0,967.0,1181.0,1059.0,1273.0,1171.0,1112.0,1026.0,837.0,802.0,849.0,830.0,975.0,915.0,2118.0,2331.0,2869.0,2972.0,1215.0,1105.0,870.0,836.0,1112.0,1240.0,682.0,975.0,203.0,446.0,20,17,17,16,17,17,0.0016,2.496411408600137e-05
2.0,180621.0,88712.0,94299.0,0.4847358901923928,30204.0,301.2,186494.0,36.8,37221.0,29653.0,9.5,172.2,46.2,16.59556525,58.58,7912.0,1187.0,0.0,3.0,107.0,1.0681110206830746,6524.0,6185.0,6208.0,6002.0,6280.0,6026.0,6707.0,6781.0,6453.0,6909.0,6646.0,6586.0,5871.0,5934.0,11145.0,11629.0,12338.0,13234.0,6095.0,6457.0,4953.0,5568.0,6274.0,7137.0,3546.0,5022.0,1207.0,2777.0,20,17,17,16,17,17,0.6131,7.909221123631408e-07
2.0,143477.0,71387.0,73421.0,0.4929769073531849,27144.0,345.0,147546.0,40.0,31841.0,26361.0,12.1,193.4,33.2,16.597852904,57.41,2377.0,291.0,2.0,2.0,58.0,1.1963108378398402,4855.0,4610.0,4664.0,4319.0,4647.0,4485.0,4878.0,4844.0,4704.0,4764.0,4767.0,4650.0,4695.0,4350.0,8855.0,8604.0,10576.0,10850.0,5170.0,5327.0,4364.0,4687.0,5795.0,6408.0,3280.0,4696.0,1125.0,2577.0,20,17,17,16,17,17,0.7137,9.956797455839114e-07
1.0,261059.0,126761.0,135718.0,0.4829376826336583,40022.0,410.6,270056.0,36.9,50030.0,38225.0,8.6,184.3,39.9,17.634094955,69.63,3688.0,525.0,2.0,4.0,42.0,1.1280984830198488,9432.0,8966.0,9577.0,9094.0,9636.0,9546.0,10111.0,9643.0,8601.0,8825.0,8871.0,9234.0,8126.0,8947.0,16851.0,18366.0,20027.0,21279.0,8369.0,9152.0,6508.0,7085.0,7751.0,9501.0,4744.0,7108.0,1372.0,3334.0,20,17,17,16,17,17,0.5229,4.9249950613243976e-06
3.0,195348.0,94291.0,102161.0,0.47996966180033795,33765.0,227.4,197465.0,39.2,42009.0,33381.0,9.6,171.0,42.0,16.901595992,59.13,6595.0,1368.0,2.0,2.0,99.0,0.8190573442255326,6280.0,6135.0,6723.0,6502.0,6593.0,6343.0,6678.0,6387.0,5802.0,5890.0,6295.0,6857.0,6032.0,6306.0,12152.0,12606.0,14745.0,15765.0,6740.0,7430.0,5527.0,6315.0,6475.0,7832.0,3547.0,5453.0,1191.0,2864.0,20,17,17,16,17,17,0.4357,7.312956511310218e-07
2.0,132328.0,65714.0,67812.0,0.4921438521336669,24231.0,208.6,135394.0,39.8,29347.0,24224.0,10.8,179.3,40.2,15.30132726,56.21,700.0,213.0,0.0,2.0,8.0,0.5343994626294986,4407.0,4265.0,4500.0,4370.0,4535.0,4315.0,4463.0,4171.0,3578.0,3434.0,4292.0,4160.0,4629.0,4282.0,8814.0,8602.0,9930.0,10099.0,4615.0,4734.0,3894.0,4166.0,4940.0,5777.0,3152.0,4248.0,970.0,2052.0,20,17,17,16,17,17,0.107,1.0795685180547039e-06
4.0,55626.0,27786.0,28332.0,0.4951352507216936,11378.0,85.5,58498.0,41.8,14194.0,11377.0,8.3,181.3,35.5,15.235005268,62.37,1172.0,88.0,0.0,2.0,9.0,0.8747522790328973,1791.0,1717.0,1841.0,1866.0,2047.0,2012.0,2033.0,1887.0,1632.0,1460.0,1540.0,1535.0,1576.0,1510.0,3534.0,3549.0,4460.0,4430.0,2108.0,2148.0,1722.0,1853.0,2467.0,2699.0,1443.0,2029.0,521.0,1088.0,20,17,17,16,17,17,0.3283,5.13634425833757e-06
1.0,692310.0,344117.0,348544.0,0.4968043530673735,87293.0,809.6,677560.0,35.4,108500.0,85307.0,8.9,167.0,39.4,13.070465481,45.1,3649.0,1089.0,3.0,3.0,92.0,1.144718203737191,24973.0,24072.0,28788.0,27268.0,29519.0,27927.0,27232.0,25353.0,19045.0,17362.0,19239.0,19243.0,21674.0,22807.0,53209.0,54906.0,51721.0,51431.0,18792.0,19319.0,14979.0,15887.0,17169.0,19249.0,7852.0,11042.0,2364.0,5138.0,20,17,17,16,17,17,0.2022,7.015849629707583e-06
2.0,284081.0,139087.0,145691.0,0.4884050031954716,48725.0,575.2,295266.0,38.3,60329.0,47022.0,9.0,181.5,38.6,17.029516572000002,57.96,6343.0,862.0,1.0,3.0,87.0,1.001600028764562,10090.0,9566.0,10249.0,9860.0,10640.0,10333.0,10471.0,10105.0,8626.0,8820.0,9132.0,9533.0,8867.0,9069.0,19281.0,19473.0,21963.0,22176.0,9579.0,10088.0,7991.0,8639.0,10056.0,11442.0,5552.0,7691.0,1830.0,4144.0,20,17,17,16,17,17,0.7204,0.0
2.0,375351.0,182101.0,190776.0,0.4883674777473537,52940.0,540.6,355329.0,35.3,67438.0,52168.0,9.6,169.7,37.1,19.774598017,66.92,9576.0,1188.0,4.0,6.0,170.0,0.6598594066483975,13454.0,13070.0,13539.0,13266.0,13370.0,13114.0,13346.0,12910.0,11426.0,11954.0,11613.0,12004.0,11475.0,11717.0,22736.0,23064.0,24729.0,25485.0,11145.0,11503.0,8684.0,9588.0,10091.0,11805.0,5691.0,8307.0,1922.0,4321.0,23,23,12,18,16,16,0.5236,2.2835768577754077e-06
3.0,82753.0,41204.0,40836.0,0.5022428083861531,13152.0,188.7,76794.0,38.2,16126.0,12667.0,10.6,192.5,40.4,18.588754061,74.17,1577.0,228.0,0.0,1.0,17.0,0.4767926356589147,2695.0,2536.0,2634.0,2717.0,2804.0,2589.0,2706.0,2567.0,2145.0,2030.0,2518.0,2337.0,2524.0,2401.0,5272.0,5192.0,5451.0,5550.0,2433.0,2601.0,2109.0,2252.0,2782.0,3204.0,1442.0,1930.0,421.0,952.0,23,23,12,18,16,16,0.3631,3.4526154425130895e-06
1.0,66999.0,32795.0,33080.0,0.4978368121442126,8585.0,133.9,56640.0,38.6,11098.0,8781.0,8.8,180.6,44.5,16.086571872,66.16,787.0,589.0,1.0,1.0,8.0,0.518011600691971,2000.0,1925.0,2305.0,2085.0,2434.0,2346.0,2147.0,1966.0,1180.0,1175.0,1460.0,1485.0,1524.0,1583.0,4019.0,4213.0,4771.0,4952.0,1753.0,1801.0,1414.0,1458.0,1675.0,1933.0,902.0,1224.0,280.0,630.0,23,23,12,18,16,16,0.0449,1.2793367918071271e-05
1.0,117360.0,57097.0,59876.0,0.4881211903601686,17939.0,295.6,110232.0,37.9,24317.0,17772.0,10.4,206.9,41.1,22.22607816,77.61,1406.0,184.0,1.0,1.0,25.0,0.6262027634426502,3658.0,3608.0,3750.0,3409.0,3703.0,3595.0,3593.0,3447.0,3199.0,3162.0,3950.0,3841.0,3968.0,3849.0,7617.0,7578.0,8121.0,8297.0,3571.0,3865.0,2985.0,3411.0,3573.0,4347.0,1839.0,2673.0,452.0,1171.0,23,23,12,18,16,16,0.2548,3.6517674554484367e-06
7.0,33147.0,16658.0,16455.0,0.5030652613777067,5032.0,73.7,31648.0,35.4,5763.0,4585.0,8.5,182.4,54.3,20.042380836,65.65,537.0,23.0,0.0,1.0,5.0,0.2106495026331188,1347.0,1325.0,1299.0,1265.0,1241.0,1191.0,1229.0,1070.0,1000.0,965.0,1031.0,915.0,893.0,886.0,1817.0,1759.0,2203.0,2109.0,976.0,959.0,844.0,863.0,1106.0,1256.0,592.0,819.0,192.0,496.0,23,23,12,18,16,16,0.6882,4.3098061018234785e-06
1.0,49568.0,24813.0,24928.0,0.4988440119820671,8522.0,164.1,50047.0,40.0,11200.0,8698.0,6.9,170.1,47.1,20.087382123,66.25,641.0,62.0,0.0,1.0,8.0,0.2695853806658201,1588.0,1508.0,1814.0,1759.0,1837.0,1804.0,1776.0,1633.0,1312.0,1280.0,1328.0,1301.0,1391.0,1409.0,3438.0,3420.0,4125.0,4084.0,1779.0,1842.0,1508.0,1544.0,1856.0,1939.0,890.0,1152.0,228.0,502.0,23,23,12,18,16,16,0.0799,5.764087429678133e-06
6.0,26794.0,13317.0,13420.0,0.4980738302726559,4364.0,69.1,25740.0,38.7,5698.0,4518.0,10.5,191.4,42.2,18.441405072000002,57.01,478.0,24.0,0.0,1.0,0.0,0.24982332155477036,869.0,807.0,968.0,899.0,979.0,936.0,866.0,845.0,732.0,643.0,752.0,762.0,826.0,779.0,1680.0,1642.0,1965.0,1962.0,836.0,867.0,693.0,715.0,910.0,1068.0,500.0,731.0,174.0,334.0,23,23,12,18,16,16,0.2102,3.732178846010301e-05
3.0,114772.0,55628.0,59556.0,0.4829490206973191,19387.0,300.1,117671.0,34.8,24571.0,19063.0,9.8,183.9,41.2,20.964426575,84.01,1911.0,356.0,1.0,1.0,36.0,0.7481762354201871,3224.0,3141.0,3242.0,3071.0,3354.0,3253.0,5257.0,5848.0,7706.0,8126.0,3539.0,3418.0,2866.0,3015.0,6403.0,6560.0,7339.0,7636.0,3300.0,3652.0,2976.0,3468.0,4337.0,4884.0,2311.0,3331.0,752.0,1662.0,23,23,12,18,16,16,0.5666,3.7341113561794563e-06
3.0,205560.0,101341.0,103691.0,0.4942691872488197,29484.0,426.5,197559.0,34.9,35638.0,28231.0,11.5,176.7,41.6,19.885998827999998,61.75,3699.0,332.0,0.0,2.0,35.0,0.4953782215109752,8229.0,7810.0,7967.0,7726.0,7894.0,7497.0,7379.0,6975.0,6128.0,6173.0,6430.0,6317.0,6332.0,6224.0,12903.0,13044.0,13329.0,13335.0,5929.0,6071.0,4695.0,5210.0,5984.0,6692.0,3174.0,4585.0,1085.0,2442.0,23,23,12,18,16,16,0.7701,0.0
6.0,23047.0,11502.0,11707.0,0.4955836098065406,4596.0,112.9,24277.0,40.8,6511.0,4723.0,9.8,183.2,50.6,22.895652478000002,96.91,509.0,21.0,0.0,1.0,20.0,0.32928790758882875,751.0,748.0,857.0,793.0,858.0,787.0,819.0,800.0,585.0,616.0,619.0,639.0,709.0,744.0,1612.0,1485.0,1641.0,1771.0,898.0,952.0,745.0,804.0,1031.0,1134.0,569.0,737.0,197.0,376.0,23,23,12,18,16,16,0.6108,6.1985135964395735e-06
1.0,77781.0,37400.0,39671.0,0.4852668318822904,12131.0,504.1,74578.0,39.1,16560.0,12410.0,12.7,200.2,38.1,21.657641054000003,73.89,2631.0,192.0,1.0,2.0,16.0,0.6506625606569616,2309.0,2250.0,2520.0,2411.0,2624.0,2594.0,2670.0,2623.0,2263.0,2252.0,2217.0,2327.0,2138.0,2239.0,4850.0,5059.0,5828.0,6156.0,2473.0,2696.0,2156.0,2263.0,2421.0,2825.0,1280.0,1855.0,387.0,892.0,23,23,12,18,16,16,0.1669,5.509975811206188e-06
6.0,16351.0,8245.0,8260.0,0.4995455922447743,3273.0,43.6,17240.0,41.6,4203.0,3345.0,12.1,187.3,35.9,20.568950262999998,81.41,0.0,6.0,0.0,0.0,0.0,0.2606852702225362,501.0,516.0,573.0,526.0,652.0,626.0,665.0,546.0,421.0,386.0,460.0,417.0,461.0,459.0,1084.0,1089.0,1328.0,1310.0,538.0,591.0,519.0,529.0,811.0,848.0,410.0,563.0,111.0,300.0,23,23,12,18,16,16,0.2032,8.736905562787772e-06
6.0,22736.0,11323.0,11296.0,0.5005968433617755,4038.0,60.1,23087.0,40.0,5838.0,4567.0,9.1,172.1,43.5,19.421515051,53.2,0.0,48.0,0.0,1.0,7.0,0.2271311569961933,703.0,741.0,884.0,793.0,953.0,837.0,861.0,845.0,533.0,513.0,567.0,528.0,620.0,641.0,1581.0,1575.0,1900.0,1795.0,850.0,802.0,653.0,651.0,880.0,931.0,447.0,617.0,108.0,278.0,23,23,12,18,16,16,0.1471,0.0
4.0,65936.0,31793.0,34698.0,0.4781549382623212,12456.0,169.2,70061.0,39.5,16332.0,12437.0,14.1,210.7,40.2,21.544696522,91.85,1062.0,98.0,0.0,1.0,19.0,0.4121589840075259,2126.0,1913.0,2063.0,1954.0,2192.0,2120.0,2776.0,3138.0,2866.0,3361.0,1708.0,1836.0,1769.0,1783.0,3976.0,4026.0,4978.0,5088.0,2277.0,2434.0,2146.0,2158.0,2803.0,3277.0,1571.0,2234.0,436.0,1052.0,23,23,12,18,16,16,0.7331,0.0
6.0,32006.0,16112.0,16065.0,0.5007303353326911,6166.0,61.1,33165.0,41.1,7573.0,5844.0,10.3,191.1,44.7,20.947738822,75.52,559.0,18.0,2.0,1.0,5.0,0.2850053517563491,1019.0,962.0,1173.0,1047.0,1164.0,1099.0,1164.0,1021.0,887.0,841.0,901.0,910.0,971.0,882.0,2152.0,2177.0,2586.0,2456.0,1141.0,1197.0,1052.0,1046.0,1416.0,1520.0,690.0,985.0,241.0,465.0,23,23,12,18,16,16,0.4443,8.926897635264816e-06
1.0,330086.0,158014.0,165733.0,0.4880786540106936,38382.0,696.4,274569.0,35.6,47158.0,37874.0,7.6,129.3,29.6,13.307633994000001,48.16,3115.0,2103.0,1.0,5.0,10.0,0.6551530822387991,11093.0,10516.0,12515.0,12080.0,11983.0,11794.0,9595.0,8849.0,5003.0,5163.0,7791.0,8919.0,9120.0,10095.0,22415.0,23773.0,20755.0,21777.0,7521.0,7823.0,5892.0,6408.0,6423.0,7431.0,3000.0,4049.0,882.0,1904.0,23,23,12,18,16,16,0.0255,5.193451749803731e-06
1.0,76351.0,36882.0,38103.0,0.4918583716743349,11891.0,228.8,70002.0,39.1,15747.0,12302.0,11.5,158.0,38.3,16.773729434,63.88,736.0,194.0,1.0,1.0,24.0,0.35510887772194305,2245.0,2151.0,2632.0,2513.0,2916.0,2717.0,2458.0,2323.0,1639.0,1643.0,1833.0,1923.0,2032.0,2139.0,4904.0,5111.0,5484.0,5708.0,2166.0,2308.0,2045.0,2175.0,2506.0,2714.0,1211.0,1520.0,315.0,671.0,23,23,12,18,16,16,0.0169,0.0
1.0,40350.0,20013.0,19885.0,0.5016040904305981,6907.0,81.2,39364.0,40.2,8930.0,6666.0,10.2,175.6,36.2,20.097132568,73.32,509.0,42.0,0.0,1.0,4.0,0.3695433825233717,1274.0,1123.0,1321.0,1278.0,1349.0,1305.0,1377.0,1249.0,1097.0,1023.0,1194.0,1132.0,1196.0,1138.0,2584.0,2566.0,3242.0,3272.0,1396.0,1395.0,1214.0,1188.0,1538.0,1575.0,714.0,969.0,184.0,471.0,23,23,12,18,16,16,0.1866,0.0
1.0,167009.0,81873.0,81812.0,0.50018633350643,22029.0,357.4,145448.0,36.7,27336.0,21729.0,9.8,152.6,38.5,16.052191977,67.14,2374.0,299.0,1.0,3.0,39.0,0.4675507375302563,5366.0,4855.0,5813.0,5515.0,5862.0,5719.0,5196.0,4912.0,3642.0,3307.0,4437.0,4433.0,5083.0,4971.0,11184.0,11134.0,11239.0,11130.0,4411.0,4423.0,3486.0,3761.0,4178.0,4748.0,2007.0,2755.0,590.0,1291.0,23,23,12,18,16,16,0.0815,5.9877012616086555e-06
3.0,82366.0,39914.0,42449.0,0.4846108082512779,15731.0,282.4,82752.0,40.7,20227.0,15744.0,13.8,225.3,37.1,21.19177525,73.42,1481.0,170.0,1.0,2.0,13.0,0.4737064413938754,2634.0,2536.0,2739.0,2587.0,2801.0,2754.0,2872.0,2691.0,2138.0,2350.0,2236.0,2460.0,2405.0,2452.0,4978.0,5170.0,6050.0,6440.0,2791.0,2999.0,2446.0,2782.0,3385.0,3922.0,1804.0,2581.0,508.0,1241.0,23,23,12,18,16,16,0.4815,0.0
1.0,156225.0,75968.0,77929.0,0.4936288556632033,21965.0,435.8,139654.0,36.8,28628.0,22480.0,9.2,184.7,40.0,18.25089554,87.82,959.0,361.0,0.0,1.0,6.0,0.3809838085181274,4939.0,4686.0,5415.0,4955.0,5461.0,5228.0,5017.0,4805.0,4008.0,3964.0,4327.0,4429.0,4462.0,4599.0,9935.0,9867.0,10114.0,10374.0,4133.0,4409.0,3542.0,3811.0,4415.0,5103.0,2201.0,3171.0,728.0,1556.0,23,23,12,18,16,16,0.1424,1.0058752257504058e-05
1.0,484411.0,234914.0,250726.0,0.4837204513631497,78166.0,994.1,496005.0,37.4,96138.0,74378.0,11.5,184.4,40.0,18.647869199000002,59.22,10886.0,1027.0,2.0,9.0,188.0,1.5462479338842976,16962.0,16296.0,17952.0,17167.0,18537.0,17819.0,18577.0,17823.0,14613.0,14733.0,15259.0,16395.0,15043.0,16126.0,30256.0,32374.0,35664.0,38177.0,16205.0,17129.0,12858.0,14170.0,15417.0,19014.0,9106.0,13266.0,2934.0,6133.0,23,23,12,18,16,16,0.7252,5.3083612292631085e-06
3.0,110007.0,56701.0,53328.0,0.5153277772223687,19204.0,186.3,111467.0,39.6,23828.0,18385.0,11.2,215.4,40.5,22.68348124,65.04,1800.0,187.0,1.0,2.0,34.0,0.8726583505972584,3363.0,3262.0,3466.0,3400.0,3677.0,3612.0,3986.0,3386.0,3731.0,2822.0,4134.0,3070.0,4106.0,3090.0,8060.0,6609.0,8848.0,8170.0,4099.0,3937.0,3344.0,3428.0,4088.0,4523.0,2103.0,3023.0,636.0,1494.0,23,23,12,18,16,16,0.7217,2.597237318664137e-06
6.0,45668.0,22611.0,23055.0,0.4951386151622652,8982.0,102.7,46134.0,41.6,10941.0,8665.0,13.4,210.4,43.1,19.172381449,68.62,510.0,55.0,0.0,2.0,6.0,0.29996437477734234,1440.0,1283.0,1524.0,1431.0,1717.0,1514.0,1583.0,1412.0,1145.0,1112.0,1208.0,1197.0,1305.0,1384.0,2997.0,2878.0,3488.0,3568.0,1655.0,1706.0,1495.0,1530.0,1979.0,2209.0,980.0,1433.0,287.0,674.0,23,23,12,18,16,16,0.2752,6.256334538720454e-06
1.0,129641.0,64649.0,64849.0,0.4992277873017344,23179.0,291.3,131636.0,39.2,30210.0,23233.0,15.6,182.3,40.2,21.638695544,74.96,1930.0,187.0,3.0,3.0,21.0,0.5743451939708426,4194.0,3929.0,4273.0,3976.0,4451.0,4137.0,4708.0,4404.0,4230.0,4000.0,4225.0,3774.0,4455.0,3921.0,9040.0,8289.0,9544.0,9306.0,4173.0,4392.0,3797.0,4184.0,5036.0,5686.0,2783.0,3939.0,857.0,1933.0,23,23,12,18,16,16,0.6713,1.7631106561306113e-05
1.0,954670.0,457665.0,492417.0,0.4817110523091691,116958.0,2279.6,903393.0,33.9,152425.0,110548.0,11.6,183.2,41.1,19.241619979,78.21,31745.0,4735.0,6.0,9.0,526.0,1.6331620128873887,34698.0,33462.0,31755.0,30531.0,30396.0,29094.0,31554.0,31022.0,32544.0,36038.0,37504.0,39647.0,33328.0,34002.0,58853.0,60118.0,61524.0,65880.0,25269.0,28247.0,19489.0,22336.0,22216.0,28356.0,12324.0,19290.0,4233.0,9683.0,23,23,12,18,16,16,0.7971,1.0025902742757781e-05
3.0,146917.0,73194.0,73792.0,0.4979657926605255,18469.0,349.7,137974.0,27.7,21989.0,17443.0,7.0,143.3,31.0,19.923251541,50.95,1831.0,434.0,1.0,2.0,38.0,1.6616161616161615,3401.0,3102.0,3216.0,3041.0,3164.0,2939.0,7303.0,7572.0,14906.0,13700.0,6007.0,5483.0,4411.0,4126.0,6930.0,6866.0,7260.0,7511.0,3369.0,3622.0,2869.0,3129.0,3428.0,3926.0,1943.0,2707.0,633.0,1410.0,23,23,12,18,16,16,0.4519,2.917098964527104e-06
1.0,70116.0,34560.0,35153.0,0.4957468477902257,11465.0,170.5,68894.0,39.9,15828.0,11990.0,9.5,195.5,37.0,19.478256114,91.42,361.0,82.0,0.0,1.0,10.0,0.2551322125538565,2204.0,2078.0,2408.0,2298.0,2659.0,2507.0,2549.0,2423.0,1777.0,1719.0,1767.0,1862.0,1922.0,1919.0,4739.0,4835.0,5656.0,5589.0,2388.0,2510.0,2098.0,2068.0,2572.0,2756.0,1142.0,1571.0,283.0,595.0,23,23,12,18,16,16,0.2156,0.0
1.0,14011.0,7130.0,7000.0,0.5046001415428167,2668.0,35.5,14244.0,42.4,3053.0,2314.0,14.4,178.8,40.5,20.730308579000003,68.53,0.0,4.0,0.0,0.0,0.0,0.3443708609271523,396.0,417.0,446.0,410.0,520.0,480.0,496.0,486.0,363.0,302.0,366.0,343.0,397.0,396.0,935.0,838.0,1220.0,1121.0,562.0,529.0,417.0,434.0,680.0,691.0,315.0,395.0,81.0,208.0,23,23,12,18,16,16,0.3366,3.058821130336368e-05
6.0,47532.0,23778.0,23674.0,0.5010958442215291,7278.0,115.7,47536.0,37.1,9588.0,7109.0,9.8,168.6,39.3,18.935768806,79.94,224.0,25.0,0.0,1.0,0.0,0.3200524676176422,1755.0,1699.0,1770.0,1724.0,1910.0,1799.0,1757.0,1668.0,1396.0,1319.0,1411.0,1347.0,1516.0,1449.0,3208.0,3006.0,3620.0,3441.0,1568.0,1550.0,1331.0,1351.0,1510.0,1694.0,774.0,1098.0,259.0,606.0,23,23,12,18,16,16,0.4742,3.0054940431108063e-06
6.0,19489.0,9682.0,9744.0,0.4984042005559559,3738.0,49.8,19840.0,40.8,4830.0,3620.0,11.0,195.6,48.6,21.196539276,70.17,119.0,17.0,0.0,1.0,0.0,0.3529209029812166,638.0,584.0,658.0,644.0,747.0,713.0,722.0,682.0,531.0,470.0,516.0,529.0,554.0,581.0,1268.0,1238.0,1523.0,1500.0,697.0,642.0,603.0,668.0,858.0,897.0,429.0,592.0,117.0,239.0,23,23,12,18,16,16,0.6455,7.330142278061617e-06
1.0,169594.0,83331.0,85073.0,0.4948279138262749,26811.0,393.0,164343.0,38.4,34106.0,26725.0,9.3,153.8,33.2,18.784419018,56.69,1402.0,340.0,0.0,1.0,32.0,0.8672229089410796,5020.0,4772.0,5746.0,5449.0,5958.0,5777.0,6115.0,5796.0,5215.0,5303.0,5021.0,4923.0,5025.0,5103.0,10821.0,11127.0,12271.0,12978.0,5925.0,5982.0,4774.0,4879.0,5431.0,6020.0,2638.0,3677.0,804.0,1793.0,23,23,12,18,16,16,0.1478,8.42347859341385e-07
